stop_id,stop_name,stop_lat,stop_lon
1915,Kamod Gam,22.928878,72.543048
1916,Indiranagar Approach,22.931898,72.546228
1917,Krishna Beverage,22.935831,72.54836
1918,Devraj Park,22.938586,72.549833
1919,Vrundavan Farm,22.940576,72.55092
1920,Bhairavnath Industries,22.943311,72.551576
1921,R.K.Industries,22.947443,72.552048
1922,Piplaj Gam,22.95408,72.553548
1923,Anjali Synthetics,22.955098,72.553776
1924,Poly Fabrics,22.95783,72.554391
1925,Saijpur-Gopalpura Patiya(Chiripal Industries),22.962321,72.555648
1926,Popatkaka House,22.967648,72.557918
1927,Ganeshnagar,22.970295,72.559098
1928,Juna Octroinaka,22.974766,72.561108
1929,Exel Industries,22.98258,72.564836
1930,Suez Farm Approach,22.985928,72.566555
1931,Suez Farm Office,22.991253,72.569826
1932,Hawada,22.993773,72.571401
5124,Suez Treatment Plant,22.994583,72.571911
1933,National Cloth Mills,22.99539,72.572488
1934,Saranagar,22.997295,72.573676
1935,Grid Station,22.999471,72.574966
1936,Chepirog Hospital,23.001235,72.576113
1937,Pumpimg Station,23.002761,72.577005
5125,Calico Mills,23.007013,72.579613
1940,Transport House Office,23.010736,72.582475
4307,Parikshitlalnagar,23.004883,72.588085
4308,Jay Jagat Society,23.004741,72.585005
4309,Gurudwarani Chali,23.004686,72.581741
4313,Gam Kuwo,22.99603,72.583461
1852,Transport House Office,23.010463,72.582626
4314,Calico Mills,23.00528,72.578555
1855,Pumpimg Station,23.003265,72.577415
1856,Chepirog Hospital,23.001178,72.57617
1857,Grid Station,22.999466,72.575071
1858,Saranagar,22.996966,72.573613
1859,National Cloth Mills,22.995295,72.572506
1860,Suez Treatment Plant,22.994499,72.571992
4315,Hawada,22.993697,72.571537
1861,Suez Farm Office,22.99098,72.569871
1862,Suez Farm Approach,22.98616,72.566895
1863,Exel Industries,22.98243,72.564903
4316,Juna Octroinaka,22.975983,72.561786
1865,Ganeshnagar,22.970585,72.559335
1866,Popatkaka House,22.967425,72.557915
1867,Saijpur-Gopalpura Patiya(Chiripal Industries),22.962416,72.55575
1868,Poly Fabrics,22.957671,72.554428
1869,Anjali Synthetics,22.954903,72.553816
4501,Piplaj Gam,22.948548,72.552343
4502,R.K.Industries,22.946168,72.551633
1871,Bhairavnath Industries,22.943032,72.551625
1872,Vrundavan Farm,22.940371,72.550911
1873,Devraj Park,22.938256,72.549778
1874,Krishna Beverage,22.936055,72.548585
1875,Indiranagar Approach,22.93181,72.546278
1876,Kamod Gam,22.928855,72.543123
7047,S.P.Ring Road (Kamod),22.926931,72.540922
4318,Devdiwala Farm,22.922786,72.536273
4319,Amjipura Gam (S.T. Stand),22.91904,72.532471
4320,Varsha Farm,22.916783,72.529663
4321,Babuji Farm,22.914861,72.527201
4322,Naklang Mahadev Mandir,22.912851,72.525406
4323,Baliyadev Mandir (Kankaj),22.907728,72.523573
4324,Jogni Matanu Mandir,22.90185,72.5217
4325,Paldi-Kankaj Gam,22.89861,72.52074
3343,Julta Minara,23.023505,72.599075
3648,Vimal (Reliance Textile),23.09201,72.672966
3649,Central Workshop,23.088985,72.669095
3650,N.I.A. Hall,23.087031,72.66657
3651,Igarsol,23.084905,72.663698
3652,Telephone Exchange (Naroda),23.081578,72.658768
3653,Naroda Road Approach,23.082396,72.657401
5652,Akhand Jyot Foundation,23.079611,72.656983
5163,Kids City Kankariya,23.00218,72.601331
4380,Kids City Kankariya,23.002033,72.601303
4353,Kush Society (New Naroda),23.077546,72.664403
4354,Nandanvan Society,23.080552,72.670494
4799,Vimal Park,23.082755,72.674979
4355,Hanspura Cross Road,23.085234,72.679892
4356,Vraj Residency,23.08758,72.68476
4357,S.P.Ring Road (Dahegam Circle),23.0886,72.686248
4358,Bilasiya (Juna Octroinaka),23.090783,72.689601
4801,Bilasiya/Singarwa Cross Road,23.093667,72.693962
4359,Enasan Gam,23.100094,72.70392
4360,Indiranagar Cross Road,23.102429,72.710022
4361,Radhaswami Satsang (Pardhol),23.10417,72.715771
4490,Pardhol Gam,23.104838,72.725215
4362,Raypur Gam,23.105463,72.730356
4491,Khari Nadi Approach,23.107278,72.733625
4363,Zank Industrial Estate,23.105498,72.740503
4492,Zank Gam,23.100376,72.745516
4493,Radhaswami Farm,23.097378,72.746423
4364,Kashyap Surgical,23.092721,72.75009
4494,Vahelal G.E.B.,23.086348,72.755363
4497,Vehlal Gam,23.07819,72.761006
5621,Sthapatya Elegance,23.08146,72.672535
4798,Sthapatya Elegance,23.081487,72.672432
5649,Vraj Residency,23.087583,72.684666
5610,Nirankari Hall,23.0813,72.62497
5076,Taanki,23.081091,72.627793
5611,Vahivati Kacheri,23.081555,72.631178
5612,Bhadreshwar,23.085601,72.639015
5153,I.T.I. Approach,23.08622,72.646921
4383,Gopal Park,23.08462,72.64525
5613,Maya Cinema,23.081566,72.642653
5154,G Ward,23.077673,72.644797
4384,Rajavir,23.075488,72.644155
5155,Dholinagar Railway Crossing,23.070008,72.642166
5614,Chharanagar,23.067823,72.642651
4365,S.T.Workshop (Naroda),23.065628,72.643123
4786,Chharanagar,23.067953,72.642613
4787,Dholinagar Railway Crossing,23.071343,72.642026
4366,Rajavir,23.076038,72.644106
4367,G Ward,23.077748,72.644693
5171,Maya Cinema,23.081888,72.64225
4368,Gopal Park,23.084631,72.645098
4788,Bhadreshwar,23.085581,72.639156
4290,Vahivati Kacheri,23.081393,72.631521
4369,Taanki,23.081028,72.627395
4291,Nirankari Hall,23.081215,72.625008
5157,Radhika Bunglows,23.052786,72.66446
5159,Manohar Villa,23.061685,72.664336
8774,S.M.School,23.063345,72.663809
5160,Shyamal Park,23.064171,72.66356
4371,Shyamal Park,23.064033,72.663578
8773,S.M.School,23.06322,72.663806
4372,Manohar Villa,23.061453,72.664406
4374,Radhika Bunglows,23.052496,72.664446
4375,Shukan Bunglows,23.050888,72.664126
3666,Thakkarnagar Approach,23.039915,72.640548
3667,Lilanagar,23.035301,72.639941
3670,Municipal Zonal Office (Viratnagar),23.0274,72.638941
3087,C.T.M. Cross Road,22.992043,72.6325
3088,Swaminarayan Colony,22.98947,72.630041
3089,Sardar Patel Seva Sankul,22.987751,72.628361
3090,Saraswatinagar,22.985833,72.626303
3091,Jashodanagar Cross Road,22.98349,72.623746
3677,Cadila Bridge,22.980445,72.617241
3678,Royal Tiles,22.978303,72.609815
3682,Shahwadi,22.966381,72.589108
5174,Anand Flats,23.031285,72.635936
5175,Bajarang Society,23.028973,72.635898
5179,L.B.Shastri Stadium,23.02823,72.628458
5180,Bapunagar General Hospital,23.028418,72.624435
5181,Sonariya Blocks,23.028853,72.62182
5182,Industrial Estate Corner,23.030766,72.621816
6169,Industrial Estate,23.031101,72.620188
5183,Lakshminarayannagar,23.029918,72.618608
5184,Dhulabhaini Chali,23.027391,72.616338
5185,Raypur Mills,23.026466,72.612933
5186,Vishnunagar (Kasturbanagar),23.027975,72.611505
5187,Shardaben Hospital,23.03101,72.611176
4392,Shardaben Hospital,23.030758,72.61127
4393,Vishnunagar (Kasturbanagar),23.02856,72.611758
4394,Raypur Mills,23.026336,72.613216
4395,Dhulabhaini Chali,23.027675,72.616568
4396,Lakshminarayannagar,23.029988,72.618553
6170,Industrial Estate,23.031137,72.62018
4397,Industrial Estate Corner,23.030571,72.621916
4398,Sonariya Blocks,23.028786,72.621913
4401,Bajarang Society,23.02952,72.635848
4402,Anand Flats,23.031383,72.6359
2464,Bhakti Circle,23.051921,72.682326
2465,Bhakti Raj,23.053485,72.679295
2466,Patel Wadi,23.054806,72.678998
2467,Devnandan Park,23.055171,72.676956
2468,New India Colony (Kelavani Dham),23.055063,72.674408
2469,Ankur Raw House,23.05344,72.673283
2470,Akanksha Tenament,23.050903,72.67274
2490,Anil Starch Tenament,23.039758,72.626721
2491,Anil Starch,23.040253,72.62367
2492,Tapovan Society,23.03928,72.621101
2493,Bombay Housing Colony,23.038225,72.6166
2494,Nutan Mills,23.037228,72.6141
2516,Thakkarnagar Approach,23.039393,72.640543
2534,Devnandan Park,23.055095,72.678016
2535,Patel Wadi,23.054793,72.679186
2536,Bhakti Raj,23.053371,72.679533
2537,Bhakti Circle,23.052048,72.681666
2507,Nutan Mills,23.03727,72.614043
2508,Bombay Housing Colony,23.038483,72.617058
2509,Pickers Factory,23.03944,72.619618
2510,Tapovan Society,23.039378,72.621191
2511,Anil Starch,23.040263,72.62363
2512,Anil Starch Tenament,23.039785,72.626831
5198,Sonini Chali,23.022033,72.638278
8621,Vallabh Daining Holl,22.984016,72.493656
1601,Sarkhej Sanand Cross Road,22.98781,72.49505
8623,L.J. Campus,22.990582,72.495704
1602,Century Marble,22.992495,72.496468
8625,Police Adhishak Ni Kacheri,22.995131,72.497152
1603,Makarba Cross Road,22.999906,72.498768
1604,Divya Bhaskar Press,23.001266,72.499176
1605,Y.M.C.A. Club,23.005516,72.500526
1606,Prahladnagar Cross Road,23.012295,72.502636
1610,Big Bazar (Iskon Mandir),23.025956,72.506728
1613,Pakwan,23.03831,72.511535
1614,New York Complex,23.041928,72.513245
1615,Guru Govind Dham,23.046911,72.51574
8627,Grahak Bhavan,23.102942,72.532685
1631,Balaji Mandir,23.127388,72.539988
1632,Nirma Institute Of Technology,23.129779,72.54062
1634,Jaspur Cross Road,23.141253,72.544175
1635,Krishna Nursery,23.1451,72.546221
1637,Khoraj Bus Stand (Cross Road),23.15642,72.553673
1638,Jamiyatpura Chokdi,23.159586,72.555796
1639,Shri Ramchandra Mission,23.168391,72.570245
1640,Adalaj Chokdi,23.170928,72.574665
5280,New Nikita Park,23.059086,72.529406
5281,Sun And Step Club,23.061176,72.530956
5193,Vaibhav Bunglows,23.060126,72.532553
5194,Income Tax Society,23.058751,72.534235
5195,Vishramnagar,23.055566,72.53408
5196,Chakradhari Society,23.033001,72.557376
4407,Sonini Chali,23.021656,72.63858
3377,Patel Mills,23.021758,72.61191
4408,Parimal Garden,23.020783,72.556981
4409,Telephone Exchange (Cg Road),23.031205,72.559373
4410,Chakradhari Society,23.033018,72.556788
4411,Maruti Complex (Subhash Chowk),23.052855,72.533711
4412,Vishramnagar,23.056263,72.533951
4413,Income Tax Society,23.058712,72.534038
4414,Vaibhav Bunglows,23.060131,72.532453
3978,Sun And Step Club,23.060875,72.530676
3980,New Nikita Park,23.058726,72.529403
5624,Maharshi Sandipani School,23.07189,72.675156
5625,Lakshmi Villa,23.069491,72.675316
9111,Omkareshwar Mahadev,23.057809,72.673476
4404,Vaikunthdham,23.049978,72.669372
7466,Saurashtra Patel Samajni Wadi,23.050448,72.665101
8952,Sonariya Blocks,23.028376,72.621718
8954,Ramanni Chali,23.027626,72.618352
8956,Pumping Station,23.024693,72.619205
8654,Gujarat High Court (Brts),23.081113,72.526324
4949,Gota Highway Cross Road,23.098321,72.53218
5297,Shubhmangal Society,23.089923,72.548875
4508,Shubhmangal Society,23.089986,72.548981
1182,Arbudanagar,23.00976,72.644908
1183,Shitalchhaya Society,23.013513,72.644746
1184,Radheshyam Society,23.01475,72.644471
1185,Mukeshnagar,23.014741,72.642376
1186,Rajendra Park,23.014823,72.640286
1188,Rajdeep Society,23.01226,72.638626
1191,Satyamnagar,23.008266,72.635836
1192,Ashwamegh Society (Nagarvel),23.009053,72.633703
1193,Sanjay Chowk,23.010238,72.631758
1194,Nagarvel Hanuman,23.011671,72.630793
1195,Ghanshyam Engg. Works,23.013803,72.629365
1196,Gravity House,23.014302,72.626536
1197,Chakudiya Mahadev,23.017525,72.624298
1198,Anant Society,23.017211,72.622533
7776,Government Quarters (Gomtipur),23.017346,72.620543
5977,Lal Darwaja,23.02441,72.578225
7008,Swastik Industries,23.007897,72.627525
5894,Ramnagar,23.006869,72.631164
5892,Ghanti,23.005897,72.634519
5303,Sureliya Estate,23.005016,72.640605
3401,New Ritanagar,23.003965,72.643171
3402,Mahadevnagar Tekra,23.004013,72.646105
3403,Sarkari Gochar,23.00347,72.648321
3404,Saidham Tenament,23.00299,72.649943
3405,Triveni Park,23.001576,72.654618
3406,Surdhara Society,23.000363,72.657798
3407,Surabhi Society (Nirant Chokdi),22.999656,72.659209
3714,Ratanpur,22.998988,72.660988
3715,S.P.Ring Road (Pushp Residency),22.998091,72.664968
3716,Sukharam Mahadev,22.997223,72.667251
3717,Vastral Gam,22.9955,72.67104
7774,Gomtipur Darwaja,23.017225,72.614178
8722,Ghanshyam Rubber Works,23.01509,72.61684
7009,Nagarvel Hanuman,23.011154,72.63066
3398,Ramji Bhagat Chowk (Satyamnagar),23.008236,72.636081
5302,Ramrajyanagar,23.007206,72.637978
2587,Swaminarayan Society,23.03178,72.760568
2588,Seva Sahakari Mandali,23.030478,72.760251
7108,Sarkari Bor,23.030579,72.762056
2589,Harikrushna Farm,23.031013,72.765663
2590,Rambhaino Kuvo,23.031356,72.771925
2591,Galajino Kuvo,23.031896,72.780458
2592,Pasunj Canal,23.032691,72.785278
2593,Bhagatno Kuvo,23.03226,72.788068
2594,Madhabhainu Khetar,23.033186,72.79367
2595,Baliyadev Mandir (Pasunj),23.035648,72.797218
2596,Pasunj Gam,23.036143,72.799228
2550,Kubadthal Gam,23.032786,72.760121
2551,Harisiddh Matanu Mandir,23.033106,72.758758
2552,Smrutivan,23.035995,72.751781
2553,Talavdi (Lalpur Cross Road),23.038416,72.747175
2554,Ambe Matanu Mandir,23.039661,72.746246
2555,Zanu Gam,23.040773,72.740855
2556,Khari Nadi Approach,23.039286,72.738403
2557,Nilkanthpura,23.039121,72.737326
2558,Nilkanth Mahadev,23.038368,72.734355
2559,Dasamanu Mandir,23.034851,72.726511
2560,Zanu Patiya,23.034995,72.723413
2561,Madhavanand Ashram Approach,23.035823,72.719461
2562,Bhuvaldi Gam,23.03326,72.71889
2563,Bhuvaldi Para,23.032986,72.71722
2564,Grid Thambhalo,23.03167,72.713663
2565,Grid Transformer,23.0308,72.708421
2566,Hinglajmata Approach,23.02999,72.702048
2567,Gopalnagar,23.026896,72.699966
1099,Chinubhainagar,23.026198,72.696471
1241,Singarwa Patiya,23.025621,72.692395
1462,School,23.025701,72.689131
1463,Kathwada Patiya,23.025916,72.686871
1464,Dwarikanath Hindi Higher Secondary School,23.02612,72.68502
1465,Bhagwatinagar,23.026335,72.682601
2568,S.P.Ring Road (Odhav),23.024815,72.672365
3718,Vastral Gam,22.995471,72.671013
3719,Sukharam Mahadev,22.997174,72.667225
3720,S.P.Ring Road (Pushp Residency),22.99795,72.66485
3721,Ratanpur,22.998833,72.66101
3722,Surabhi Society (Nirant Chokdi),23.000381,72.65734
4517,Surdhara Society,23.000961,72.655853
3723,Triveni Park,23.001515,72.654416
3724,Saidham Tenament,23.002091,72.652493
3725,Sarkari Gochar,23.002528,72.650793
3726,Mahadevnagar Tekra,23.0036,72.647203
3727,New Ritanagar,23.003933,72.643188
3728,Sureliya Estate,23.00494,72.64118
5891,Ghanti,23.005749,72.634584
5893,Ramnagar,23.006613,72.631325
2702,Swastik Industries,23.007751,72.627785
2029,Juna Dhor Bazar,23.002056,72.59161
2619,Kameshwar Twins,23.015533,72.53473
2620,Sanyojannagar (Juna Octroi Naka),23.016735,72.538528
2659,Memnagar Tubewell Station,23.045035,72.550723
2660,Darpan Six Roads,23.046546,72.55307
2678,Naranpura Char Rasta,23.052342,72.559328
7306,Memco Cross Road,23.054216,72.629933
2688,Memco,23.052925,72.63125
2690,Jamnadas Estate,23.04607,72.632478
2698,Ajit Mills,23.02078,72.63242
2699,Maniyar Trailer,23.017585,72.633345
2700,Gujarat Botteling,23.013945,72.632958
2701,Nagarvel Hanuman,23.011023,72.630833
2711,Railway Crossing (Maninagar),22.995806,72.61396
3729,Ramrajyanagar,23.007291,72.637721
3730,Ramji Bhagat Chowk (Satyamnagar),23.008296,72.635758
8723,Ghanshyam Rubber Works,23.015065,72.616813
5304,Sarkari Gochar,23.003846,72.646793
5305,Surdhara Society,23.00107,72.65602
5306,Surabhi Society (Nirant Chokdi),23.000459,72.657553
2165,Gandhi Ashram,23.061195,72.580343
2166,Lal Bangla (Abhay Ghat),23.063081,72.581116
2167,Collector Office,23.065556,72.58224
2539,Pasunj Gam,23.036168,72.799333
2540,Baliyadev Mandir (Pasunj),23.035683,72.797338
2541,Madhabhainu Khetar,23.033191,72.793511
2542,Bhagatno Kuvo,23.03228,72.78801
2543,Pasunj Canal,23.032695,72.785176
2544,Galajino Kuvo,23.03192,72.780455
2545,Rambhaino Kuvo,23.031345,72.772081
2546,Harikrushna Farm,23.03107,72.765903
2547,Sarkari Bor,23.030524,72.762139
2548,Seva Sahakari Mandali,23.03051,72.760179
2549,Swaminarayan Society,23.03167,72.760526
5883,Vivekanand Circle,23.051896,72.538112
5888,Swaminarayan Baug,23.05514,72.536082
5886,B.D.Rao(Brahmbhatt)Hall,23.057578,72.535996
5885,B.D.Rao(Brahmbhatt)Hall,23.057529,72.536189
5887,Swaminarayan Baug,23.055031,72.536318
5884,Vivekanand Circle,23.051771,72.538026
3977,Sarthak School (Sattadhar Cross Road),23.063106,72.531295
1459,Gujarat Concrete Corporation,23.035015,72.692565
1460,Gajanand Residency,23.032055,72.691783
1461,Selyuloz Product,23.02851,72.690102
7542,L Type Corner,23.021063,72.659851
1496,Rakhiyal Char Rasta,23.022045,72.621521
7537,L Type Corner,23.021107,72.659869
1516,Selyuloz Product,23.029086,72.69059
1517,Gajanand Residency,23.032178,72.691743
1518,Gujarat Concrete Corporation,23.035113,72.69256
7269,Zarf Dairy,22.992199,72.521218
2122,Power House Crossing,23.070088,72.58973
3589,Railway Overbridge,23.068115,72.58903
3590,River Bridge,23.065683,72.589296
2213,Keshavnagar Taanki,23.065671,72.585483
2423,Broad Guage Railway Station,23.068773,72.587036
2170,Keshavnagar Taanki,23.066073,72.587028
2424,River Bridge,23.065576,72.589235
2172,Railway Overbridge,23.067845,72.589
2063,Power House Crossing,23.068263,72.588933
6058,S.P.Ring Road,22.955943,72.658203
5670,Shree Swaminarayan Vidhyadham,22.946985,72.66695
3106,Hathijan Gam Approach,22.943036,72.667148
3107,Hathijan Vad,22.941333,72.665483
3108,Amar Dham (Lal Bawa Gebi Ashram),22.93923,72.665139
5679,Lal Gebi Nagar,22.937059,72.664861
3109,Khodiyar Matanu Mandir,22.932538,72.664212
6060,Valiba Shopping Center,22.929886,72.663794
3110,Vivekanandnagar,22.929085,72.66124
1803,Zarf Dairy,22.992255,72.520836
1481,Rakhiyal Char Rasta,23.021939,72.621482
3951,Memco Cross Road,23.054068,72.62993
3958,Shahibag Underbridge Approach,23.056031,72.591155
3979,Nirant Park (Tilak Park),23.058031,72.52898
3981,Manikamal Society,23.053916,72.526595
3982,Sarkari Vasahat,23.045043,72.521468
3983,Hotel Sarthi,23.042896,72.523121
3986,Nehru Park (Vastrapur Talav),23.037153,72.527726
3988,Shivranjni Society,23.023116,72.530478
3989,Someshwar Park,23.023002,72.530475
3990,Ashwamegh Bunglows,23.020659,72.530311
3991,Medi Link Hospital,23.017098,72.530286
4015,Nirnaynagar Garnala,23.073493,72.557506
1825,Shahibag Underbridge Approach,23.055953,72.590945
4018,Ratnasagar Society,23.053391,72.618013
4019,Memco Cross Road,23.054495,72.631083
2292,Wanch Gam,22.941736,72.691271
2293,Kharakuvani Bhagol,22.942765,72.690093
2294,Gramya Bharati School,22.944081,72.69183
2460,Gramya Bharati School,22.944236,72.692095
2461,Kharakuvani Bhagol,22.941723,72.692023
2462,Wanch Gam,22.941736,72.69127
2951,Babunagar,22.998356,72.580798
2952,Dani Limda Road,22.996655,72.577948
2957,Apmc Market,22.99687,72.537508
2958,Shivshakti Nagar (Jivraj),22.998555,72.536691
2959,Baladevnagar,23.001932,72.53507
2960,Jivraj Park (Rt.40/1 Stand),23.00687,72.532773
5017,Darpan Char Rasta,23.046225,72.552816
8137,Gujarat University,23.034543,72.549048
1578,Dr.Shyamaprasad Overbridge,23.009538,72.531611
3992,Medi Link Hospital,23.017185,72.53015
3993,Ashwamegh Bunglows,23.020995,72.53011
3994,Someshwar Park,23.023169,72.530127
3995,Shivranjni Society,23.024879,72.530169
3998,Nehru Park (Vastrapur Talav),23.03712,72.52753
4001,Hotel Sarthi,23.04279,72.522983
4002,Sarkari Vasahat,23.045201,72.52129
4003,Manikamal Society,23.054871,72.526926
4004,New Nikita Park,23.0583,72.528961
4005,Nirant Park (Tilak Park),23.06109,72.53059
4006,Sun And Step Club,23.061705,72.530913
5253,Municipal Market,23.034363,72.560525
5254,Swastik Char Rasta,23.037508,72.561636
5256,Mahadevnagar (Naranpura),23.045293,72.561936
5257,S.P. Square (Bavlu),23.047891,72.561806
5261,Chanakyapuri Approach,23.075766,72.52526
1689,Sola Overbridge,23.060271,72.520796
5262,Thaltej Char Rasta,23.049763,72.516761
2993,Bhaikakanagar,23.0497,72.515875
2994,Thakorvas,23.05002,72.512458
2996,Govardhan Party Plot,23.050305,72.508771
5263,Shivdhara Flats,23.049921,72.504615
5264,Sahajanand Bunglows (Thaltej),23.047571,72.504116
5268,Judges Bunglows,23.038274,72.511866
1755,Rajpath Club,23.033301,72.509468
5269,Narayanguru Vidyalay,23.02787,72.515196
5270,Satellite Gate,23.027791,72.520926
5271,Kirtisagar Apartment,23.019986,72.519286
5272,Palak Enclave,23.016146,72.518168
5273,Rahul Tower,23.013253,72.517416
5274,Chandramauli Vidyalay,23.009211,72.517226
5276,Sanjivani Apartment (Shrinandnagar-1),23.000981,72.51839
5277,Shanti Niketan Vidyalay,22.997295,72.518723
5278,Bage Nirant Society,22.994013,72.51918
7003,Railway Crossing (Maninagar),22.995825,72.614019
7010,Gujarat Botteling,23.014128,72.632675
7011,Maniyar Trailer,23.017555,72.633018
7012,Ajit Mills,23.020782,72.632195
7016,Jamnadas Estate,23.046137,72.632272
7017,L.B.Shastri Market,23.049714,72.632362
7018,Memco,23.052892,72.630861
7379,Memco Cross Road,23.054058,72.629911
7063,Bakrol Gam,22.925284,72.509832
7061,Khodiyar Mandir Approach,22.928387,72.506048
7059,Bhaththa (Bakrol),22.935027,72.502512
7058,Bhaththa (Bakrol),22.93511,72.502466
7060,Khodiyar Mandir Approach,22.928486,72.506035
7062,Bakrol Gam,22.925256,72.509937
1668,Adalaj Chokdi,23.170906,72.575001
1669,Shri Ramchandra Mission,23.16844,72.570583
1670,Jamiyatpura Chokdi,23.160155,72.556416
1671,Khoraj Bus Stand (Cross Road),23.155481,72.55332
1673,Krishna Nursery,23.144894,72.546306
1676,Nirma Institute Of Technology,23.13021,72.540979
1677,Balaji Mandir,23.12625,72.539868
8628,Grahak Bhavan,23.102932,72.533093
1692,Thaltej Char Rasta,23.049193,72.517265
1693,Guru Govind Dham,23.045713,72.515675
1694,New York Complex,23.040463,72.512986
1754,Pakwan,23.038792,72.512181
1756,Iskon Mandir,23.028088,72.507888
1757,Big Bazar (Iskon Mandir),23.02534,72.50705
1762,Prahladnagar Cross Road,23.013053,72.503136
1763,Y.M.C.A. Club,23.005386,72.50071
1764,Divya Bhaskar Press,23.001165,72.499391
1765,Makarba Cross Road,22.997623,72.498318
8626,Police Adhishak Ni Kacheri,22.995135,72.497421
1766,Century Marble,22.992836,72.496773
8624,L.J. Campus,22.990632,72.496058
1767,Sarkhej Sanand Cross Road,22.987846,72.495143
8622,Vallabh Daining Holl,22.984055,72.494031
6310,Kalol Institute Technology College,23.254198,72.47914
6308,Shrinath Residency,23.253893,72.480925
6306,Shukan Complex,23.253352,72.483699
6304,Samarpan Residency,23.252162,72.485087
6302,Ratnasagar Vally,23.249586,72.485693
6300,Gayatri Mandir,23.246394,72.486233
6298,Janta Nagar,23.243245,72.486855
6296,Bhavnath Mahadev,23.240903,72.488849
6294,Ambikanagar Part -1,23.23904,72.491501
6292,Ishan Hospital,23.237466,72.494041
6290,Kalol Police Station,23.235874,72.497178
6288,Shubh Complex,23.23478,72.500041
6286,Kalol Cross Road,23.233343,72.503491
6284,Kalol Gidc Gate-2,23.230443,72.50545
6282,Sahjanand Park,23.227607,72.506791
6280,Swaminarayan University,23.225126,72.508346
6278,Kalol Gidc Gate-1,23.222282,72.511519
6311,Saij Gam,23.219735,72.514097
6276,Crpf Quearters,23.215381,72.520578
6274,Ongc Fire Station,23.214035,72.522922
6272,Ayodhya Nagar,23.211681,72.527288
6270,Nano Fertilizer,23.208644,72.53283
6268,Shertha Cross Road,23.206234,72.536166
6266,Ganesh Residency,23.202591,72.541867
6264,Tintoda Cross Road,23.201593,72.545459
6262,Shertha Gam,23.200906,72.547014
6260,Ramdev Mandir,23.19745,72.548931
6258,Amba Farm,23.196001,72.549842
6256,Dantali Cross Road,23.192527,72.552156
6254,Iffco Township,23.190218,72.554957
6252,Toll Tax,23.186529,72.560299
1667,Adalaj-Mehsana Cross Road,23.175168,72.575888
6113,Shree Annapurna Dham,23.166404,72.589666
8364,Gandhi Ashram Crossroad,23.062024,72.577098
8363,Gandhi Ashram Crossroad,23.061839,72.577069
6114,Shree Annapurna Dham,23.166286,72.589527
6251,Toll Tax,23.186332,72.560112
6253,Iffco Township,23.190143,72.554854
6255,Dantali Cross Road,23.192448,72.552024
6257,Amba Farm,23.195735,72.549697
6259,Ramdev Mandir,23.197435,72.548873
6261,Shertha Gam,23.200871,72.546994
6263,Tintoda Cross Road,23.201554,72.545449
6265,Ganesh Residency,23.202557,72.541839
6267,Shertha Cross Road,23.206255,72.535907
6269,Nano Fertilizer,23.208516,72.53275
6271,Ayodhya Nagar,23.211533,72.527261
6273,Ongc Fire Station,23.213984,72.522857
6275,Crpf Quearters,23.21527,72.520478
6312,Saij Gam,23.219688,72.513912
6277,Kalol Gidc Gate-1,23.22211,72.511418
6279,Swaminarayan University,23.224933,72.508127
6281,Sahjanand Park,23.227513,72.506518
6283,Kalol Gidc Gate-2,23.2303,72.50522
6285,Kalol Cross Road,23.233155,72.503277
2244,Pavapuri Society,23.068833,72.534806
5490,Shiv Vidyalay,23.068518,72.537476
5491,Ghatlodiya Gam,23.068216,72.540068
5492,Nutan Vidya Vihar,23.068733,72.542421
5537,Shastrinagar,23.065783,72.55457
5539,Sanghvi High School,23.055425,72.560521
4729,Sanghvi High School,23.055505,72.560398
4731,Nutan Vidya Vihar,23.06869,72.542443
4685,Ghatlodiya Gam,23.068195,72.540408
4732,Shiv Vidyalay,23.068511,72.537311
4686,Pavapuri Society,23.068686,72.534843
2136,Platinum Plaza,23.040538,72.518586
2137,Prime Plaza,23.04294,72.520026
2138,Bodakdev Sarkari Vasahat,23.045208,72.5213
8940,Panchshlok Residency,23.120379,72.575272
5456,Bodakdev Sarkari Vasahat,23.045071,72.521456
7079,Prime Plaza,23.042876,72.520124
7080,Platinum Plaza,23.040482,72.518681
4441,Ruby Coach Builders,23.096861,72.66634
9385,Shyam Charan Residencny,23.093529,72.664281
4443,Radhakishan Bunglows,23.092316,72.663203
9383,Naroda Railway Station,23.084913,72.659034
9381,Naroda Road Approach,23.082582,72.657131
9379,Jain Derasar(Naroda),23.08006,72.655002
7383,Kalapinagar,23.05192,72.618153
9377,Ghanti,23.048504,72.616856
9375,Patravali Chali,23.046935,72.613444
4944,Bethak (Asarwa),23.041898,72.604483
4945,Asarwa Mills,23.039271,72.60277
9378,Jain Derasar(Naroda),23.08012,72.654894
9380,Naroda Road Approach,23.082711,72.656997
9382,Naroda Railway Station,23.084992,72.658798
5249,Radhakishan Bunglows,23.09255,72.663241
9384,Shyam Charan Residencny,23.093638,72.664098
5250,Ruby Coach Builders,23.0974,72.666393
4168,Asarwa Mills,23.03933,72.602593
4169,Bethak (Asarwa),23.042163,72.604476
9374,Patravali Chali,23.046974,72.613294
9376,Ghanti,23.048455,72.616716
7165,Rajiv Gandhi Bhavan,23.055806,72.633153
1896,Miroli Gam,22.872246,72.521271
1897,Ravalwas,22.872895,72.52231
1898,Baliyadev Mandir (Miroli),22.873506,72.524115
