year,code,head,page,dept,dept_name,raw_line
2014-15,64402,OTHER BRIDGES (capex),341,966,8[1F O|L AMg0vZ__$,"-169.03 0.00 0.00 64402 VgI 5], 0.000.00 0.00 0.00"
2014-15,64406,ROADS AND STREETS - GENERAL (capex),341,966,8[1F O|L AMg0vZ__$,"154.57 0.00 0.00 64406 Z:TF4 U,L4 HGZ, 0.000.00 0.00 0.00"
2014-15,DEPT966,DEPT TOTAL,341,966,"8[1F O|L AMg0vZ__$ G]\  S], 0.00-14.46 0.00 0.00 0.00 0.00 0","966 8[1F O|L AMg0vZ__$ G]\  S], 0.00-14.46 0.00 0.00 0.00 0.00 0.00"
2014-15,64402,OTHER BRIDGES (capex),341,967,H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8,"695.82 23.42 100.00 64402 VgI 5], 5675.00100.00 5675.00 5675.00"
2014-15,DEPT967,DEPT TOTAL,341,967,"H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8 G]\  S], 42500.0041070.90 318","967 H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8 G]\  S], 42500.0041070.90 31876.51 37500.00 36000.00 42500.00 42500.00"
2014-15,64401,ROADS AND STREETS RESURFACING (capex),342,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF","1940.66 2084.15 3203.10 64401 Z:TF4 U,L v ZL;ZO[.;ÄU 500.00500.00 500.00 500.00"
2014-15,64402,OTHER BRIDGES (capex),342,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF","1153.36 946.89 2000.00 64402 VgI 5], 6500.005000.00 6500.00 6500.00"
2014-15,64406,ROADS AND STREETS - GENERAL (capex),342,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF","2979.07 15690.18 12000.00 64406 Z:TF4 U,L4 HGZ, 9700.009932.83 9700.00 9700.00"
2014-15,64407,FOOTPATH AND PAVEMENTS (capex),342,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF",8.33 17.54 90.00 64407 O]85FY4 5[JD[g8 10.0010.00 10.00 10.00
2014-15,64414,TRAFFIC CONTROL BLOCK (capex),342,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF","0.52 245.34 479.90 64414 8=FOLS Sg8=M, a,MÉ; 300.001000.00 300.00 300.00"
2014-15,64453,R.C.C. ROAD (capex),342,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF",0.00 0.00 1000.00 64453 VFZP;LP;LP ZM0 8000.005000.00 8000.00 8000.00
2014-15,DEPT968,DEPT TOTAL,343,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF G]\  S], 70000.00160","968 :JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF G]\  S], 70000.0016079.41 37732.41 60000.00 50000.00 70000.00 70000.00"
2014-15,DEPT969,DEPT TOTAL,343,969,"H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vZ G]\  S], 0.000.00 0.00 2000","969 H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vZ G]\  S], 0.000.00 0.00 20000.00 0.00 0.00 0.00"
2014-15,86244,40% PUBLIC CONTRIB FOR ROADS (cap inc),347,381,"Z:TF4 U,LVM4 O]85FY","54.91 183.33 44.04 86244 $_@GF BR["" Z:TF SZJF 0.00100.00 0.00 0.00"
2014-15,86269,70:20:10 SCHEME ROAD CONTRIB (cap inc),347,381,"Z:TF4 U,LVM4 O]85FY","0.00 4142.10 4000.00 86269 *_oZ_o!_ IMHGF C[9/ ;M;FI8LVMDF\  ZM0GL ;]lJWF VF5JF VT\U""T"
2014-15,86275,ROAD AT 80:20 SCHEME (cap inc),347,381,"Z:TF4 U,LVM4 O]85FY",0.00 0.00 200.00 86275 (_oZ_ :SLD C[9/ ZM0GF SFDM 40.000.00 90.00 90.00
2014-15,DEPT381,DEPT TOTAL,347,381,"Z:TF4 U,LVM4 O]85FY G]\  S], 3880.0066.70 4583.56 726.00 424","381 Z:TF4 U,LVM4 O]85FY G]\  S], 3880.0066.70 4583.56 726.00 4248.55 3930.00 3930.00"
2014-15,DEPT967,DEPT TOTAL,348,967,"H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8 G]\  S], 25052.0014346.57 127","967 H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8 G]\  S], 25052.0014346.57 12769.63 6236.63 15001.00 25052.00 25052.00"
2014-15,DEPT969,DEPT TOTAL,348,969,"H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vZ G]\  S], 0.000.00 0.00 1000","969 H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vZ G]\  S], 0.000.00 0.00 10000.00 0.00 0.00 0.00"
2015-16,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),265,153,";[g8=, JS""XM5vDLS[GLS, :8M;""","0.02 0.26 0.50 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 1.005.00 1.00 1.00"
2015-16,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),269,302,"ZMXGL BFT] s,F.8 BFT]\f","0.00 3.54 0.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 0.000.00 0.00 0.00"
2015-16,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),269,304,SMdI]GLS[XG  lJEFU,"0.00 0.00 1.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 1.001.00 1.00 1.00"
2015-16,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),270,352,XC[ZGF SRZM p5F0JF v ;MPJ[PDP,"319.89 341.42 246.94 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 320.00320.00 320.00 320.00"
2015-16,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),271,371,".HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B","211.64 315.02 200.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 200.00200.00 200.00 200.00"
2015-16,23311,COST OF WORK DONE ON CAPITAL A/C LSR (rev inc),271,371,".HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B","3140.62 2909.69 3437.00 23311 ,MG :8FO ZLSJZL sV[,PV[;PVFZf 3637.003437.00 3637.00 3637.00"
2015-16,DEPT371,DEPT TOTAL,271,371,".HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B  v S], 6279.253785.70 3987.","371 .HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B  v S], 6279.253785.70 3987.17 4555.25 5059.60 6279.25 6279.25"
2015-16,10301,"VEHICLE TAX (rev inc, dept 381)",271,381,"Z:TF4 U,LVM4 O]85FY",4230.93 5509.11 6000.00 10301 JFCG 8[Ù 6500.006000.00 6500.00 6500.00
2015-16,13423,ROAD CUT RESTORATION CHARGES (rev inc),271,381,"Z:TF4 U,LVM4 O]85FY",736.90 1120.96 1100.00 13423 Z:TF S5FT 5]Go :YF5G OL 1200.001200.00 1200.00 1200.00
2015-16,DEPT381,DEPT TOTAL,271,381,"Z:TF4 U,LVM4 O]85FY  v S], 7720.004977.26 9141.44 7218.00 71","381 Z:TF4 U,LVM4 O]85FY  v S], 7720.004977.26 9141.44 7218.00 7115.00 7720.00 7720.00"
2015-16,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),275,609,h],"0.21 0.00 0.05 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 0.050.05 0.05 0.05"
2015-16,DEPT371,DEPT TOTAL,303,371,".HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B  v S], 8426.957217.35 6379.","371 .HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B  v S], 8426.957217.35 6379.85 8545.54 8742.66 9002.95 9002.95"
2015-16,38401,ROADS STREETS AND PAVEMENTS (rev exp),303,381,"Z:TF4 U,LVM4 O]85FY","690.51 717.75 875.00 38401 Z:TF U,LVM TYF O}85FY 915.00780.00 915.00 915.00"
2015-16,38407,FOOT-PATH PAVEMENTS (rev exp),303,381,"Z:TF4 U,LVM4 O]85FY",68.94 94.72 97.00 38407 O}85FY s5[JD[g8f 111.00161.00 111.00 111.00
2015-16,38413,POLE PAVEMENTS (rev exp),303,381,"Z:TF4 U,LVM4 O]85FY",26.47 36.31 45.00 38413 5M/ 5[JD[g8 52.0071.50 52.00 52.00
2015-16,DEPT381,DEPT TOTAL,303,381,"Z:TF4 U,LVM4 O]85FY  v S], 3503.272938.35 3057.81 3443.87 32","381 Z:TF4 U,LVM4 O]85FY  v S], 3503.272938.35 3057.81 3443.87 3294.09 3503.27 3503.27"
2015-16,DEPT371,DEPT TOTAL,332,371,".HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B  v S], 38848.682928.81 5120","371 .HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B  v S], 38848.682928.81 5120.05 27781.26 22996.84 42923.68 42923.68"
2015-16,64401,ROADS AND STREETS RESURFACING (capex),332,381,"Z:TF4 U,LVM4 O]85FY","52.01 70.17 0.00 64401 Z:TF4 U,L v ZL;ZO[.;ÄU 0.00200.00 1300.00 1300.00"
2015-16,64406,ROADS AND STREETS - GENERAL (capex),332,381,"Z:TF4 U,LVM4 O]85FY","1634.18 1270.52 3600.00 64406 Z:TF4 U,L4 HGZ, 4100.003900.00 6850.00 6850.00"
2015-16,64410,NALA - GENERAL (capex),332,381,"Z:TF4 U,LVM4 O]85FY","0.00 0.00 0.00 64410 GF/F4 HGZ, 1200.000.00 1200.00 1200.00"
2015-16,64414,TRAFFIC CONTROL BLOCK (capex),332,381,"Z:TF4 U,LVM4 O]85FY","123.78 207.23 300.00 64414 8=FOLS Sg8=M, a,MÉ; 500.00400.00 500.00 500.00"
2015-16,64452,70:20:10 SCHEME ROAD IN SOC (capex),332,381,"Z:TF4 U,LVM4 O]85FY","12213.57 11893.15 8000.00 64452 *_oZ_o!_ IMHGF C[9/ ;M;FI8LVMDF\  ZM0GL ;]lJWF VF5JF VT\U""T BR"" 5000.006000.00 5000.00 5000.00"
2015-16,64453,R.C.C. ROAD (capex),332,381,"Z:TF4 U,LVM4 O]85FY",0.00 0.00 0.00 64453 VFZP;LP;LP ZM0 0.000.00 200.00 200.00
2015-16,DEPT381,DEPT TOTAL,332,381,"Z:TF4 U,LVM4 O]85FY  v S], 10915.0014326.69 14497.23 10850.0","381 Z:TF4 U,LVM4 O]85FY  v S], 10915.0014326.69 14497.23 10850.00 12050.00 15165.00 15165.00"
2015-16,64402,OTHER BRIDGES (capex),332,382,"5],M","141.71 276.60 1781.00 64402 VgI 5], 8800.004000.00 8800.00 8800.00"
2015-16,DEPT382,DEPT TOTAL,333,382,"5],M  v S], 8950.00141.71 276.60 4200.00 1806.00 9050.00 905","382 5],M  v S], 8950.00141.71 276.60 4200.00 1806.00 9050.00 9050.00"
2015-16,64401,ROADS AND STREETS RESURFACING (capex),337,962,"hMG, S[5L8, JS"";","8168.52 4341.13 3113.49 64401 Z:TF4 U,L v ZL;ZO[.;ÄU 5901.228940.89 6501.22 6501.22"
2015-16,64406,ROADS AND STREETS - GENERAL (capex),337,962,"hMG, S[5L8, JS"";","4153.83 2228.87 2274.48 64406 Z:TF4 U,L4 HGZ, 1523.595587.00 1523.59 1523.59"
2015-16,64407,FOOTPATH AND PAVEMENTS (capex),337,962,"hMG, S[5L8, JS"";",1348.22 1587.19 1147.89 64407 O]85FY4 5[JD[g8 1149.362894.67 1149.36 1149.36
2015-16,DEPT962,DEPT TOTAL,337,962,"hMG, S[5L8, JS"";  v S], 34000.0023645.25 20575.10 35930.00 1","962 hMG, S[5L8, JS"";  v S], 34000.0023645.25 20575.10 35930.00 14621.51 35200.00 35200.00"
2015-16,64402,OTHER BRIDGES (capex),337,966,8[1F O|L AMg0vZ__$,"0.00 63.56 0.00 64402 VgI 5], 0.000.00 0.00 0.00"
2015-16,DEPT966,DEPT TOTAL,337,966,"8[1F O|L AMg0vZ__$  v S], 0.000.00 63.56 0.00 0.00 0.00 0.00","966 8[1F O|L AMg0vZ__$  v S], 0.000.00 63.56 0.00 0.00 0.00 0.00"
2015-16,64402,OTHER BRIDGES (capex),338,967,H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8,"23.42 5.05 0.00 64402 VgI 5], 0.005675.00 0.00 0.00"
2015-16,DEPT967,DEPT TOTAL,338,967,"H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8  v S], 15700.0031876.51 26650","967 H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8  v S], 15700.0031876.51 26650.51 42500.00 21300.00 15700.00 15700.00"
2015-16,64401,ROADS AND STREETS RESURFACING (capex),339,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF","2084.15 2445.48 3000.00 64401 Z:TF4 U,L v ZL;ZO[.;ÄU 3000.00500.00 3000.00 3000.00"
2015-16,64402,OTHER BRIDGES (capex),339,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF","946.89 1475.40 2643.30 64402 VgI 5], 4500.006500.00 4500.00 4500.00"
2015-16,64406,ROADS AND STREETS - GENERAL (capex),339,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF","15690.18 17384.27 13306.35 64406 Z:TF4 U,L4 HGZ, 9690.569700.00 9690.56 9690.56"
2015-16,64407,FOOTPATH AND PAVEMENTS (capex),339,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF",17.54 128.24 200.00 64407 O]85FY4 5[JD[g8 200.0010.00 200.00 200.00
2015-16,64414,TRAFFIC CONTROL BLOCK (capex),339,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF","245.34 283.51 982.41 64414 8=FOLS Sg8=M, a,MÉ; 560.50300.00 560.50 560.50"
2015-16,64453,R.C.C. ROAD (capex),339,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF",0.00 0.00 1990.00 64453 VFZP;LP;LP ZM0 1907.508000.00 1907.50 1907.50
2015-16,DEPT968,DEPT TOTAL,340,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF  v S], 60000.0037732","968 :JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF  v S], 60000.0037732.41 51356.76 70000.00 60000.00 60000.00 60000.00"
2015-16,86244,40% PUBLIC CONTRIB FOR ROADS (cap inc),343,381,"Z:TF4 U,LVM4 O]85FY","183.33 45.37 0.00 86244 $_@GF BR["" Z:TF SZJF 0.000.00 0.00 0.00"
2015-16,86269,70:20:10 SCHEME ROAD CONTRIB (cap inc),343,381,"Z:TF4 U,LVM4 O]85FY","4142.10 2901.55 1200.00 86269 *_oZ_o!_ IMHGF C[9/ ;M;FI8LVMDF\  ZM0GL ;]lJWF VF5JF VT\U""T VFJS 500.003840.00 500.00 500.00"
2015-16,86275,ROAD AT 80:20 SCHEME (cap inc),343,381,"Z:TF4 U,LVM4 O]85FY",0.00 75.68 40.00 86275 (_oZ_ :SLD C[9/ ZM0GF SFDM 20.0090.00 20.00 20.00
2015-16,DEPT381,DEPT TOTAL,343,381,"Z:TF4 U,LVM4 O]85FY  v S], 520.004583.56 3027.11 3930.00 124","381 Z:TF4 U,LVM4 O]85FY  v S], 520.004583.56 3027.11 3930.00 1240.00 520.00 520.00"
2015-16,DEPT967,DEPT TOTAL,344,967,"H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8  v S], 1830.0012769.63 12333.","967 H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8  v S], 1830.0012769.63 12333.45 25052.00 5004.00 1830.00 1830.00"
2016-17,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),216,153,";[g8=, JS""XM5vDLS[GLS, :8M;""","0.26 0.08 1.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 1.001.00 1.00 1.00"
2016-17,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),219,302,"ZMXGL BFT] s,F.8 BFT]\f","3.54 0.00 0.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 0.000.00 0.00 0.00"
2016-17,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),219,304,SMdI]GLS[XG  lJEFU,"0.00 0.00 0.50 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 1.001.00 1.00 1.00"
2016-17,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),221,352,XC[ZGF SRZM p5F0JF v ;MPJ[PDP,"341.42 365.40 317.16 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 320.00320.00 320.00 320.00"
2016-17,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),221,371,".HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B","315.02 466.09 250.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 250.00200.00 250.00 250.00"
2016-17,23311,COST OF WORK DONE ON CAPITAL A/C LSR (rev inc),221,371,".HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B","2909.69 3636.07 3500.00 23311 ,MG :8FO ZLSJZL sV[,PV[;PVFZf 4000.003637.00 4000.00 4000.00"
2016-17,DEPT371,DEPT TOTAL,221,371,".HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B  v S], 6668.803987.17 4739.","371 .HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B  v S], 6668.803987.17 4739.99 6279.25 5315.80 6668.80 6668.80"
2016-17,10301,"VEHICLE TAX (rev inc, dept 381)",221,381,"Z:TF4 U,LVM4 O]85FY",5509.11 6210.91 6500.00 10301 JFCG 8[Ù 7000.006500.00 7000.00 7000.00
2016-17,13423,ROAD CUT RESTORATION CHARGES (rev inc),221,381,"Z:TF4 U,LVM4 O]85FY",1120.96 1177.48 1500.00 13423 Z:TF S5FT 5]Go :YF5G OL 2000.001200.00 2000.00 2000.00
2016-17,DEPT381,DEPT TOTAL,222,381,"Z:TF4 U,LVM4 O]85FY  v S], 9032.009141.44 7447.43 7720.00 80","381 Z:TF4 U,LVM4 O]85FY  v S], 9032.009141.44 7447.43 7720.00 8030.00 9032.00 9032.00"
2016-17,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),222,401,C[<YBFT]\,"0.00 0.00 12.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 15.000.00 15.00 15.00"
2016-17,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),226,609,h],"0.00 0.00 0.05 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 0.050.05 0.05 0.05"
2016-17,DEPT371,DEPT TOTAL,255,371,".HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B  v S], 9740.896379.85 7247.","371 .HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B  v S], 9740.896379.85 7247.57 9002.95 10201.99 10508.89 10508.89"
2016-17,38401,ROADS STREETS AND PAVEMENTS (rev exp),256,381,"Z:TF4 U,LVM4 O]85FY","717.75 795.64 896.67 38401 Z:TF U,LVM TYF O}85FY 1015.00915.00 1015.00 1015.00"
2016-17,38407,FOOT-PATH PAVEMENTS (rev exp),256,381,"Z:TF4 U,LVM4 O]85FY",94.72 78.15 110.00 38407 O}85FY s5[JD[g8f 130.00111.00 130.00 130.00
2016-17,38413,POLE PAVEMENTS (rev exp),256,381,"Z:TF4 U,LVM4 O]85FY",36.31 37.54 42.00 38413 5M/ 5[JD[g8 51.0052.00 51.00 51.00
2016-17,DEPT381,DEPT TOTAL,256,381,"Z:TF4 U,LVM4 O]85FY  v S], 3811.223057.81 3098.48 3503.27 32","381 Z:TF4 U,LVM4 O]85FY  v S], 3811.223057.81 3098.48 3503.27 3231.69 3811.22 3811.22"
2016-17,DEPT371,DEPT TOTAL,285,371,".HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B  v S], 43575.005120.05 2818","371 .HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B  v S], 43575.005120.05 28185.86 42923.68 43369.56 52175.00 52175.00"
2016-17,64401,ROADS AND STREETS RESURFACING (capex),285,381,"Z:TF4 U,LVM4 O]85FY","70.17 0.00 0.00 64401 Z:TF4 U,L v ZL;ZO[.;ÄU 0.001300.00 0.00 0.00"
2016-17,64406,ROADS AND STREETS - GENERAL (capex),285,381,"Z:TF4 U,LVM4 O]85FY","1270.52 4368.88 5270.46 64406 Z:TF4 U,L4 HGZ, 6700.006850.00 12000.00 12000.00"
2016-17,64410,NALA - GENERAL (capex),285,381,"Z:TF4 U,LVM4 O]85FY","0.00 0.00 0.00 64410 GF/F4 HGZ, 0.001200.00 0.00 0.00"
2016-17,64414,TRAFFIC CONTROL BLOCK (capex),285,381,"Z:TF4 U,LVM4 O]85FY","207.23 194.93 318.56 64414 8=FOLS Sg8=M, a,MÉ; 600.00500.00 600.00 600.00"
2016-17,64452,70:20:10 SCHEME ROAD IN SOC (capex),285,381,"Z:TF4 U,LVM4 O]85FY","11893.15 9075.81 7200.00 64452 *_oZ_o!_ IMHGF C[9/ ;M;FI8LVMDF\  ZM0GL ;]lJWF VF5JF VT\U""T BR"" 4300.005000.00 4300.00 4300.00"
2016-17,64453,R.C.C. ROAD (capex),285,381,"Z:TF4 U,LVM4 O]85FY",0.00 0.00 0.00 64453 VFZP;LP;LP ZM0 0.00200.00 300.00 300.00
2016-17,DEPT381,DEPT TOTAL,285,381,"Z:TF4 U,LVM4 O]85FY  v S], 12165.0014497.23 13729.81 15165.0","381 Z:TF4 U,LVM4 O]85FY  v S], 12165.0014497.23 13729.81 15165.00 12904.02 17765.00 17765.00"
2016-17,64402,OTHER BRIDGES (capex),285,382,"5],M","276.60 1154.62 1241.19 64402 VgI 5], 5500.008800.00 10000.00 10000.00"
2016-17,DEPT382,DEPT TOTAL,285,382,"5],M  v S], 5650.00276.60 1154.62 9050.00 1266.19 10150.00 1","382 5],M  v S], 5650.00276.60 1154.62 9050.00 1266.19 10150.00 10150.00"
2016-17,64401,ROADS AND STREETS RESURFACING (capex),290,962,"hMG, S[5L8, JS"";","4341.13 3196.37 4695.94 64401 Z:TF4 U,L v ZL;ZO[.;ÄU 7369.646501.22 7769.64 7769.64"
2016-17,64406,ROADS AND STREETS - GENERAL (capex),290,962,"hMG, S[5L8, JS"";","2228.87 2425.02 1008.33 64406 Z:TF4 U,L4 HGZ, 1262.751523.59 1262.75 1262.75"
2016-17,64407,FOOTPATH AND PAVEMENTS (capex),290,962,"hMG, S[5L8, JS"";",1587.19 947.30 922.75 64407 O]85FY4 5[JD[g8 1461.051149.36 1461.05 1461.05
2016-17,64414,TRAFFIC CONTROL BLOCK (capex),290,962,"hMG, S[5L8, JS"";","0.00 0.51 0.00 64414 8=FOLS Sg8=M, a,MÉ; 0.000.00 0.00 0.00"
2016-17,DEPT962,DEPT TOTAL,290,962,"hMG, S[5L8, JS"";  v S], 36000.0020575.10 14566.15 35200.00 1","962 hMG, S[5L8, JS"";  v S], 36000.0020575.10 14566.15 35200.00 14935.00 37100.00 37100.00"
2016-17,64402,OTHER BRIDGES (capex),290,966,8[1F O|L AMg0vZ__$,"63.56 0.00 0.00 64402 VgI 5], 0.000.00 0.00 0.00"
2016-17,DEPT966,DEPT TOTAL,290,966,"8[1F O|L AMg0vZ__$  v S], 0.0063.56 0.00 0.00 0.00 0.00 0.00","966 8[1F O|L AMg0vZ__$  v S], 0.0063.56 0.00 0.00 0.00 0.00 0.00"
2016-17,64402,OTHER BRIDGES (capex),291,967,H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8,"5.05 0.00 0.00 64402 VgI 5], 0.000.00 0.00 0.00"
2016-17,DEPT967,DEPT TOTAL,291,967,"H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8  v S], 9100.0026650.51 18068.","967 H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8  v S], 9100.0026650.51 18068.35 15700.00 12000.00 9100.00 9100.00"
2016-17,64401,ROADS AND STREETS RESURFACING (capex),292,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF","2445.48 4132.49 13085.65 64401 Z:TF4 U,L v ZL;ZO[.;ÄU 4500.003000.00 4500.00 4500.00"
2016-17,64402,OTHER BRIDGES (capex),292,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF","1475.40 3065.95 4500.00 64402 VgI 5], 5000.004500.00 5000.00 5000.00"
2016-17,64406,ROADS AND STREETS - GENERAL (capex),292,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF","17384.27 11221.12 5000.00 64406 Z:TF4 U,L4 HGZ, 4224.809690.56 4224.80 4224.80"
2016-17,64407,FOOTPATH AND PAVEMENTS (capex),292,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF",128.24 108.13 100.00 64407 O]85FY4 5[JD[g8 100.00200.00 100.00 100.00
2016-17,64410,NALA - GENERAL (capex),292,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF","0.00 0.00 672.71 64410 GF/F4 HGZ, 7000.000.00 7000.00 7000.00"
2016-17,64414,TRAFFIC CONTROL BLOCK (capex),292,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF","283.51 475.70 540.84 64414 8=FOLS Sg8=M, a,MÉ; 226.18560.50 226.18 226.18"
2016-17,64453,R.C.C. ROAD (capex),292,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF",0.00 1336.20 2244.27 64453 VFZP;LP;LP ZM0 1000.001907.50 1000.00 1000.00
2016-17,DEPT968,DEPT TOTAL,293,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF  v S], 60000.0051356","968 :JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; IMHGF  v S], 60000.0051356.76 51507.98 60000.00 60000.00 60000.00 60000.00"
2016-17,DEPT969,DEPT TOTAL,293,969,"VD'T  v S], 5000.000.00 0.00 0.00 500.00 5000.00 5000.00","969 VD'T  v S], 5000.000.00 0.00 0.00 500.00 5000.00 5000.00"
2016-17,86244,40% PUBLIC CONTRIB FOR ROADS (cap inc),297,381,"Z:TF4 U,LVM4 O]85FY","45.37 0.00 0.00 86244 $_@GF BR["" Z:TF SZJF 0.000.00 0.00 0.00"
2016-17,86269,70:20:10 SCHEME ROAD CONTRIB (cap inc),297,381,"Z:TF4 U,LVM4 O]85FY","2901.55 1278.18 1000.00 86269 *_oZ_o!_ IMHGF C[9/ ;M;FI8LVMDF\  ZM0GL ;]lJWF VF5JF VT\U""T VFJS 200.00500.00 200.00 200.00"
2016-17,86275,ROAD AT 80:20 SCHEME (cap inc),297,381,"Z:TF4 U,LVM4 O]85FY",75.68 21.94 20.00 86275 (_oZ_ :SLD C[9/ ZM0GF SFDM 10.0020.00 10.00 10.00
2016-17,DEPT381,DEPT TOTAL,297,381,"Z:TF4 U,LVM4 O]85FY  v S], 210.003027.11 1300.12 520.00 1020","381 Z:TF4 U,LVM4 O]85FY  v S], 210.003027.11 1300.12 520.00 1020.00 210.00 210.00"
2016-17,DEPT967,DEPT TOTAL,298,967,"H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8  v S], 750.0012333.45 1138.09","967 H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8  v S], 750.0012333.45 1138.09 1830.00 4800.00 750.00 750.00"
2017-18,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),229,153,";[g8=, JS""XM5vDLS[GLS, :8M;""","0.08 0.57 1.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 1.001.00 1.00 1.00"
